lon,lat,alt
152.868897819879777,-30.3638710669142498,198.709365844726562
152.868950011175684,-30.3638710669142498,196.8580322265625
152.869002202471592,-30.3638710669142498,195.119598388671875
152.869054393767499,-30.3638710669142498,192.6064453125
152.869106585063406,-30.3638710669142498,189.543197631835938
152.869158776359313,-30.3638710669142498,186.42144775390625
152.869210967655221,-30.3638710669142498,184.083847045898438
152.869263158951128,-30.3638710669142498,182.418487548828125
152.869315350247035,-30.3638710669142498,181.0750732421875
152.869367541542942,-30.3638710669142498,179.649124145507812
152.86941973283885,-30.3638710669142498,177.6561279296875
152.869471924134757,-30.3638710669142498,175.447036743164062
152.869524115430664,-30.3638710669142498,173.1983642578125
152.869576306726572,-30.3638710669142498,171.042434692382812
152.869628498022479,-30.3638710669142498,169.0870361328125
152.869680689318386,-30.3638710669142498,167.177963256835938
152.869732880614293,-30.3638710669142498,165.504074096679688
152.869785071910201,-30.3638710669142498,164.5284423828125
152.869837263206108,-30.3638710669142498,162.048202514648438
152.869889454502015,-30.3638710669142498,160.329757690429688
152.869941645797923,-30.3638710669142498,158.505477905273438
152.86999383709383,-30.3638710669142498,156.5067138671875
152.870046028389737,-30.3638710669142498,155.126434326171875
152.870098219685616,-30.3638710669142498,154.042160034179688
152.870150410981523,-30.3638710669142498,153.00799560546875
152.870202602277431,-30.3638710669142498,151.830032348632812
152.870254793573338,-30.3638710669142498,150.59808349609375
152.870306984869245,-30.3638710669142498,150.218521118164062
152.870359176165152,-30.3638710669142498,150.074081420898438
152.87041136746106,-30.3638710669142498,149.372360229492188
152.870463558756967,-30.3638710669142498,148.574356079101562
152.870515750052874,-30.3638710669142498,147.776885986328125
152.870567941348781,-30.3638710669142498,146.867599487304688
152.870620132644689,-30.3638710669142498,146.205474853515625
152.870672323940596,-30.3638710669142498,145.3651123046875
152.870724515236503,-30.3638710669142498,144.513320922851562
152.870776706532411,-30.3638710669142498,143.578079223632812
152.870828897828318,-30.3638710669142498,142.279754638671875
152.870881089124225,-30.3638710669142498,141.957473754882812
152.870933280420132,-30.3638710669142498,142.037918090820312
152.87098547171604,-30.3638710669142498,142.2850341796875
152.871037663011947,-30.3638710669142498,142.700393676757812
152.871089854307854,-30.3638710669142498,143.116958618164062
152.871142045603762,-30.3638710669142498,143.00103759765625
152.871194236899669,-30.3638710669142498,143.479721069335938
152.871246428195576,-30.3638710669142498,144.233642578125
152.871298619491483,-30.3638710669142498,144.958724975585938
152.871350810787391,-30.3638710669142498,145.759033203125
152.871403002083298,-30.3638710669142498,146.0892333984375
152.871455193379205,-30.3638710669142498,146.547439575195312
152.871507384675112,-30.3638710669142498,147.016433715820312
152.87155957597102,-30.3638710669142498,147.401397705078125
152.871611767266927,-30.3638710669142498,147.828125
152.871663958562806,-30.3638710669142498,148.300277709960938
152.871716149858713,-30.3638710669142498,148.968399047851562
152.87176834115462,-30.3638710669142498,149.896408081054688
152.871820532450528,-30.3638710669142498,150.92120361328125
152.871872723746435,-30.3638710669142498,152.285003662109375
152.871924915042342,-30.3638710669142498,153.850997924804688
152.87197710633825,-30.3638710669142498,155.25103759765625
152.872029297634157,-30.3638710669142498,156.752197265625
152.872081488930064,-30.3638710669142498,157.431915283203125
152.872133680225971,-30.3638710669142498,157.281234741210938
152.872185871521879,-30.3638710669142498,156.97491455078125
152.872238062817786,-30.3638710669142498,156.106842041015625
152.872290254113693,-30.3638710669142498,154.867874145507812
152.8723424454096,-30.3638710669142498,153.540435791015625
152.872394636705508,-30.3638710669142498,151.901763916015625
152.872446828001415,-30.3638710669142498,149.93243408203125
152.872499019297322,-30.3638710669142498,147.977920532226562
152.87255121059323,-30.3638710669142498,146.292556762695312
152.872603401889137,-30.3638710669142498,144.944793701171875
152.872655593185044,-30.3638710669142498,142.789718627929688
152.862217334003759,-30.3639161851147854,301.7156982421875
152.862269525299666,-30.3639161851147854,302.21380615234375
152.862321716595574,-30.3639161851147854,303.352386474609375
152.862373907891481,-30.3639161851147854,305.05706787109375
152.862426099187388,-30.3639161851147854,306.848236083984375
152.862478290483295,-30.3639161851147854,310.39892578125
152.862530481779203,-30.3639161851147854,311.6529541015625
152.86258267307511,-30.3639161851147854,312.09375
152.862634864371017,-30.3639161851147854,312.44879150390625
152.862687055666925,-30.3639161851147854,312.800201416015625
152.862739246962832,-30.3639161851147854,313.11663818359375
152.862791438258739,-30.3639161851147854,313.00384521484375
152.862843629554646,-30.3639161851147854,313.558074951171875
152.862895820850554,-30.3639161851147854,314.5523681640625
152.862948012146461,-30.3639161851147854,315.546630859375
152.863000203442368,-30.3639161851147854,316.47802734375
152.863052394738276,-30.3639161851147854,316.94537353515625
152.863104586034183,-30.3639161851147854,316.57000732421875
152.86315677733009,-30.3639161851147854,316.163116455078125
152.863208968625997,-30.3639161851147854,315.845672607421875
152.863261159921905,-30.3639161851147854,315.37457275390625
152.863313351217812,-30.3639161851147854,314.435333251953125
152.863365542513719,-30.3639161851147854,313.41326904296875
152.863417733809626,-30.3639161851147854,312.216827392578125
152.863469925105534,-30.3639161851147854,310.819488525390625
152.863522116401441,-30.3639161851147854,308.82159423828125
152.863574307697348,-30.3639161851147854,306.815673828125
152.863626498993256,-30.3639161851147854,305.76568603515625
152.863678690289163,-30.3639161851147854,304.178680419921875
152.86373088158507,-30.3639161851147854,302.819427490234375
152.863783072880949,-30.3639161851147854,301.35479736328125
152.863835264176856,-30.3639161851147854,299.533111572265625
152.863887455472764,-30.3639161851147854,298.1103515625
152.863939646768671,-30.3639161851147854,296.661712646484375
152.863991838064578,-30.3639161851147854,295.2073974609375
152.864044029360485,-30.3639161851147854,293.775238037109375
152.864096220656393,-30.3639161851147854,292.029327392578125
152.8641484119523,-30.3639161851147854,290.476318359375
152.864200603248207,-30.3639161851147854,288.98193359375
152.864252794544115,-30.3639161851147854,287.46038818359375
152.864304985840022,-30.3639161851147854,285.919525146484375
152.864357177135929,-30.3639161851147854,284.212890625
152.864409368431836,-30.3639161851147854,282.812530517578125
152.864461559727744,-30.3639161851147854,281.3935546875
152.864513751023651,-30.3639161851147854,279.91632080078125
152.864565942319558,-30.3639161851147854,278.5611572265625
152.864618133615465,-30.3639161851147854,277.064117431640625
152.864670324911373,-30.3639161851147854,275.565887451171875
152.86472251620728,-30.3639161851147854,274.47100830078125
152.864774707503187,-30.3639161851147854,272.794891357421875
152.864826898799095,-30.3639161851147854,270.99786376953125
152.864879090095002,-30.3639161851147854,269.36004638671875
152.864931281390909,-30.3639161851147854,267.7451171875
152.864983472686816,-30.3639161851147854,265.885528564453125
152.865035663982724,-30.3639161851147854,263.949066162109375
152.865087855278631,-30.3639161851147854,261.83184814453125
152.865140046574538,-30.3639161851147854,259.403564453125
152.865192237870446,-30.3639161851147854,256.59130859375
152.865244429166353,-30.3639161851147854,253.7073974609375
152.86529662046226,-30.3639161851147854,251.496353149414062
152.865348811758139,-30.3639161851147854,251.500076293945312
152.865401003054046,-30.3639161851147854,251.612045288085938
152.865453194349953,-30.3639161851147854,251.63671875
152.865505385645861,-30.3639161851147854,251.624923706054688
152.865557576941768,-30.3639161851147854,251.250076293945312
152.865609768237675,-30.3639161851147854,250.757003784179688
152.865661959533583,-30.3639161851147854,250.235076904296875
152.86571415082949,-30.3639161851147854,249.486526489257812
152.865766342125397,-30.3639161851147854,248.720077514648438
152.865818533421304,-30.3639161851147854,247.942916870117188
152.865870724717212,-30.3639161851147854,247.045242309570312
152.865922916013119,-30.3639161851147854,246.565887451171875
152.865975107309026,-30.3639161851147854,246.1083984375
152.866027298604934,-30.3639161851147854,245.560806274414062
152.866079489900841,-30.3639161851147854,244.850433349609375
152.866131681196748,-30.3639161851147854,244.412521362304688
152.866183872492655,-30.3639161851147854,244.36456298828125
152.866236063788563,-30.3639161851147854,244.423126220703125
152.86628825508447,-30.3639161851147854,244.625045776367188
152.866340446380377,-30.3639161851147854,244.810394287109375
152.866392637676284,-30.3639161851147854,245.081161499023438
152.866444828972192,-30.3639161851147854,245.194686889648438
152.866497020268099,-30.3639161851147854,245.104598999023438
152.866549211564006,-30.3639161851147854,245.233642578125
152.866601402859914,-30.3639161851147854,245.437164306640625
152.866653594155821,-30.3639161851147854,244.969924926757812
152.866705785451728,-30.3639161851147854,244.360992431640625
152.866757976747635,-30.3639161851147854,243.726913452148438
152.866810168043543,-30.3639161851147854,243.193313598632812
152.86686235933945,-30.3639161851147854,242.713714599609375
152.866914550635329,-30.3639161851147854,242.169082641601562
152.866966741931236,-30.3639161851147854,241.737884521484375
152.867018933227143,-30.3639161851147854,241.78564453125
152.867071124523051,-30.3639161851147854,241.570556640625
152.867123315818958,-30.3639161851147854,241.131362915039062
152.867175507114865,-30.3639161851147854,240.704635620117188
152.867227698410773,-30.3639161851147854,240.314804077148438
152.86727988970668,-30.3639161851147854,239.759033203125
152.867332081002587,-30.3639161851147854,238.8721923828125
152.867384272298494,-30.3639161851147854,237.886367797851562
152.867436463594402,-30.3639161851147854,236.913162231445312
152.867488654890309,-30.3639161851147854,235.8919677734375
152.867540846186216,-30.3639161851147854,234.943359375
152.867593037482123,-30.3639161851147854,233.988754272460938
152.867645228778031,-30.3639161851147854,232.857513427734375
152.867697420073938,-30.3639161851147854,231.632553100585938
152.867749611369845,-30.3639161851147854,230.409042358398438
152.867801802665753,-30.3639161851147854,229.206878662109375
152.86785399396166,-30.3639161851147854,228.323638916015625
152.867906185257567,-30.3639161851147854,227.342117309570312
152.867958376553474,-30.3639161851147854,225.87139892578125
152.868010567849382,-30.3639161851147854,224.049957275390625
152.868062759145289,-30.3639161851147854,222.495407104492188
152.868114950441196,-30.3639161851147854,220.862152099609375
152.868167141737104,-30.3639161851147854,219.702926635742188
152.868219333033011,-30.3639161851147854,218.703475952148438
152.868271524328918,-30.3639161851147854,217.618606567382812
152.868323715624825,-30.3639161851147854,216.488113403320312
152.868375906920733,-30.3639161851147854,215.294921875
152.86842809821664,-30.3639161851147854,214.251876831054688
152.868480289512547,-30.3639161851147854,213.112686157226562
152.868532480808426,-30.3639161851147854,211.829605102539062
152.868584672104333,-30.3639161851147854,210.436126708984375
152.868636863400241,-30.3639161851147854,208.94476318359375
152.868689054696148,-30.3639161851147854,207.057479858398438
152.868741245992055,-30.3639161851147854,205.123641967773438
152.868793437287962,-30.3639161851147854,203.3699951171875
152.86884562858387,-30.3639161851147854,201.465911865234375
152.868897819879777,-30.3639161851147854,199.563247680664062
152.868950011175684,-30.3639161851147854,197.214248657226562
152.869002202471592,-30.3639161851147854,195.066925048828125
152.869054393767499,-30.3639161851147854,192.792037963867188
152.869106585063406,-30.3639161851147854,189.973358154296875
152.869158776359313,-30.3639161851147854,186.797882080078125
152.869210967655221,-30.3639161851147854,183.797195434570312
152.869263158951128,-30.3639161851147854,181.908203125
152.869315350247035,-30.3639161851147854,180.568283081054688
152.869367541542942,-30.3639161851147854,179.222076416015625
152.86941973283885,-30.3639161851147854,177.340194702148438
152.869471924134757,-30.3639161851147854,175.16827392578125
152.869524115430664,-30.3639161851147854,173.014404296875
152.869576306726572,-30.3639161851147854,170.870193481445312
152.869628498022479,-30.3639161851147854,168.9132080078125
152.869680689318386,-30.3639161851147854,166.934951782226562
152.869732880614293,-30.3639161851147854,165.01300048828125
152.869785071910201,-30.3639161851147854,163.256088256835938
152.869837263206108,-30.3639161851147854,161.313552856445312
152.869889454502015,-30.3639161851147854,159.753005981445312
152.869941645797923,-30.3639161851147854,158.1295166015625
152.86999383709383,-30.3639161851147854,156.255599975585938
152.870046028389737,-30.3639161851147854,154.292678833007812
152.870098219685616,-30.3639161851147854,153.082717895507812
152.870150410981523,-30.3639161851147854,152.130355834960938
152.870202602277431,-30.3639161851147854,150.96063232421875
152.870254793573338,-30.3639161851147854,149.733444213867188
152.870306984869245,-30.3639161851147854,149.478042602539062
152.870359176165152,-30.3639161851147854,149.384918212890625
152.87041136746106,-30.3639161851147854,148.736602783203125
152.870463558756967,-30.3639161851147854,147.931365966796875
152.870515750052874,-30.3639161851147854,147.145156860351562
152.870567941348781,-30.3639161851147854,146.3465576171875
152.870620132644689,-30.3639161851147854,145.623565673828125
152.870672323940596,-30.3639161851147854,144.813720703125
152.870724515236503,-30.3639161851147854,144.006881713867188
152.870776706532411,-30.3639161851147854,143.190673828125
152.870828897828318,-30.3639161851147854,142.353759765625
152.870881089124225,-30.3639161851147854,142.087799072265625
152.870933280420132,-30.3639161851147854,141.899200439453125
152.87098547171604,-30.3639161851147854,141.7923583984375
152.871037663011947,-30.3639161851147854,141.578964233398438
152.871089854307854,-30.3639161851147854,141.449081420898438
152.871142045603762,-30.3639161851147854,141.225753784179688
152.871194236899669,-30.3639161851147854,141.408554077148438
152.871246428195576,-30.3639161851147854,141.990234375
152.871298619491483,-30.3639161851147854,142.848236083984375
152.871350810787391,-30.3639161851147854,143.646957397460938
152.871403002083298,-30.3639161851147854,144.068084716796875
152.871455193379205,-30.3639161851147854,144.529159545898438
152.871507384675112,-30.3639161851147854,145.0068359375
152.87155957597102,-30.3639161851147854,145.5186767578125
152.871611767266927,-30.3639161851147854,145.930877685546875
152.871663958562806,-30.3639161851147854,146.442764282226562
152.871716149858713,-30.3639161851147854,147.264923095703125
152.87176834115462,-30.3639161851147854,148.249359130859375
152.871820532450528,-30.3639161851147854,149.44964599609375
152.871872723746435,-30.3639161851147854,151.024917602539062
152.871924915042342,-30.3639161851147854,152.560272216796875
152.87197710633825,-30.3639161851147854,154.097198486328125
152.872029297634157,-30.3639161851147854,155.690567016601562
152.872081488930064,-30.3639161851147854,156.635635375976562
152.872133680225971,-30.3639161851147854,156.684005737304688
152.872185871521879,-30.3639161851147854,156.800399780273438
152.872238062817786,-30.3639161851147854,156.312728881835938
152.872290254113693,-30.3639161851147854,155.13055419921875
152.8723424454096,-30.3639161851147854,153.843673706054688
152.872394636705508,-30.3639161851147854,152.251556396484375
152.872446828001415,-30.3639161851147854,150.29351806640625
152.872499019297322,-30.3639161851147854,148.340835571289062
152.87255121059323,-30.3639161851147854,146.453033447265625
152.872603401889137,-30.3639161851147854,145.199127197265625
152.872655593185044,-30.3639161851147854,143.468521118164062
152.862217334003759,-30.3639613033153246,298.589324951171875
152.862269525299666,-30.3639613033153246,299.42529296875
152.862321716595574,-30.3639613033153246,300.366546630859375
152.862373907891481,-30.3639613033153246,302.288909912109375
152.862426099187388,-30.3639613033153246,304.444091796875
152.862478290483295,-30.3639613033153246,308.21044921875
152.862530481779203,-30.3639613033153246,309.191070556640625
152.86258267307511,-30.3639613033153246,309.486968994140625
152.862634864371017,-30.3639613033153246,309.93206787109375
152.862687055666925,-30.3639613033153246,310.3701171875
152.862739246962832,-30.3639613033153246,310.792205810546875
152.862791438258739,-30.3639613033153246,311.036651611328125
152.862843629554646,-30.3639613033153246,311.83587646484375
152.862895820850554,-30.3639613033153246,312.797027587890625
152.862948012146461,-30.3639613033153246,313.595367431640625
152.863000203442368,-30.3639613033153246,314.2940673828125
152.863052394738276,-30.3639613033153246,314.666229248046875
152.863104586034183,-30.3639613033153246,314.8759765625
152.86315677733009,-30.3639613033153246,314.89910888671875
152.863208968625997,-30.3639613033153246,314.818511962890625
152.863261159921905,-30.3639613033153246,313.840728759765625
152.863313351217812,-30.3639613033153246,312.838958740234375
152.863365542513719,-30.3639613033153246,311.760406494140625
152.863417733809626,-30.3639613033153246,310.630950927734375
152.863469925105534,-30.3639613033153246,309.340087890625
152.863522116401441,-30.3639613033153246,307.468902587890625
152.863574307697348,-30.3639613033153246,305.610107421875
152.863626498993256,-30.3639613033153246,304.443878173828125
152.863678690289163,-30.3639613033153246,302.774566650390625
152.86373088158507,-30.3639613033153246,301.241790771484375
152.863783072880949,-30.3639613033153246,299.849334716796875
152.863835264176856,-30.3639613033153246,298.214630126953125
152.863887455472764,-30.3639613033153246,296.753326416015625
152.863939646768671,-30.3639613033153246,295.28948974609375
152.863991838064578,-30.3639613033153246,293.834869384765625
152.864044029360485,-30.3639613033153246,292.34100341796875
152.864096220656393,-30.3639613033153246,290.723114013671875
152.8641484119523,-30.3639613033153246,289.10894775390625
152.864200603248207,-30.3639613033153246,287.60931396484375
152.864252794544115,-30.3639613033153246,286.12542724609375
152.864304985840022,-30.3639613033153246,284.628448486328125
152.864357177135929,-30.3639613033153246,283.011962890625
152.864409368431836,-30.3639613033153246,281.4466552734375
152.864461559727744,-30.3639613033153246,280.11419677734375
152.864513751023651,-30.3639613033153246,278.875762939453125
152.864565942319558,-30.3639613033153246,277.622711181640625
152.864618133615465,-30.3639613033153246,276.2962646484375
152.864670324911373,-30.3639613033153246,274.597686767578125
152.86472251620728,-30.3639613033153246,273.5748291015625
152.864774707503187,-30.3639613033153246,272.008758544921875
152.864826898799095,-30.3639613033153246,269.9013671875
152.864879090095002,-30.3639613033153246,267.893463134765625
152.864931281390909,-30.3639613033153246,266.082244873046875
152.864983472686816,-30.3639613033153246,264.638153076171875
152.865035663982724,-30.3639613033153246,262.8115234375
152.865087855278631,-30.3639613033153246,260.7496337890625
152.865140046574538,-30.3639613033153246,258.1458740234375
152.865192237870446,-30.3639613033153246,255.20843505859375
152.865244429166353,-30.3639613033153246,252.590835571289062
152.86529662046226,-30.3639613033153246,250.787841796875
152.865348811758139,-30.3639613033153246,249.905319213867188
152.865401003054046,-30.3639613033153246,249.052444458007812
152.865453194349953,-30.3639613033153246,248.668121337890625
152.865505385645861,-30.3639613033153246,248.634124755859375
152.865557576941768,-30.3639613033153246,248.241561889648438
152.865609768237675,-30.3639613033153246,247.775924682617188
152.865661959533583,-30.3639613033153246,247.388442993164062
152.86571415082949,-30.3639613033153246,246.970840454101562
152.865766342125397,-30.3639613033153246,246.301513671875
152.865818533421304,-30.3639613033153246,245.533126831054688
152.865870724717212,-30.3639613033153246,244.712158203125
152.865922916013119,-30.3639613033153246,244.145965576171875
152.865975107309026,-30.3639613033153246,243.653274536132812
152.866027298604934,-30.3639613033153246,243.222442626953125
152.866079489900841,-30.3639613033153246,242.5115966796875
152.866131681196748,-30.3639613033153246,241.907760620117188
152.866183872492655,-30.3639613033153246,242.017044067382812
152.866236063788563,-30.3639613033153246,242.231246948242188
152.86628825508447,-30.3639613033153246,242.4453125
152.866340446380377,-30.3639613033153246,242.5775146484375
152.866392637676284,-30.3639613033153246,242.74615478515625
152.866444828972192,-30.3639613033153246,243.007766723632812
152.866497020268099,-30.3639613033153246,243.137359619140625
152.866549211564006,-30.3639613033153246,243.142562866210938
152.866601402859914,-30.3639613033153246,243.184524536132812
152.866653594155821,-30.3639613033153246,242.801513671875
152.866705785451728,-30.3639613033153246,242.1651611328125
152.866757976747635,-30.3639613033153246,241.679000854492188
152.866810168043543,-30.3639613033153246,241.521316528320312
152.86686235933945,-30.3639613033153246,241.264114379882812
152.866914550635329,-30.3639613033153246,240.721115112304688
152.866966741931236,-30.3639613033153246,240.284637451171875
152.867018933227143,-30.3639613033153246,240.50872802734375
152.867071124523051,-30.3639613033153246,240.578765869140625
152.867123315818958,-30.3639613033153246,240.091873168945312
152.867175507114865,-30.3639613033153246,239.722442626953125
152.867227698410773,-30.3639613033153246,239.321517944335938
152.86727988970668,-30.3639613033153246,238.648162841796875
152.867332081002587,-30.3639613033153246,237.871002197265625
152.867384272298494,-30.3639613033153246,236.913604736328125
152.867436463594402,-30.3639613033153246,235.898162841796875
152.867488654890309,-30.3639613033153246,234.909072875976562
152.867540846186216,-30.3639613033153246,233.859115600585938
152.867593037482123,-30.3639613033153246,232.8681640625
152.867645228778031,-30.3639613033153246,231.843795776367188
152.867697420073938,-30.3639613033153246,230.630325317382812
152.867749611369845,-30.3639613033153246,229.452438354492188
152.867801802665753,-30.3639613033153246,228.59576416015625
152.86785399396166,-30.3639613033153246,227.800323486328125
152.867906185257567,-30.3639613033153246,226.538925170898438
152.867958376553474,-30.3639613033153246,224.818679809570312
152.868010567849382,-30.3639613033153246,223.3251953125
152.868062759145289,-30.3639613033153246,221.88128662109375
152.868114950441196,-30.3639613033153246,220.395675659179688
152.868167141737104,-30.3639613033153246,218.85296630859375
152.868219333033011,-30.3639613033153246,217.76959228515625
152.868271524328918,-30.3639613033153246,216.774246215820312
152.868323715624825,-30.3639613033153246,215.676284790039062
152.868375906920733,-30.3639613033153246,214.682281494140625
152.86842809821664,-30.3639613033153246,213.670272827148438
152.868480289512547,-30.3639613033153246,212.67364501953125
152.868532480808426,-30.3639613033153246,211.527557373046875
152.868584672104333,-30.3639613033153246,210.217605590820312
152.868636863400241,-30.3639613033153246,208.843917846679688
152.868689054696148,-30.3639613033153246,207.482879638671875
152.868741245992055,-30.3639613033153246,206.06475830078125
152.868793437287962,-30.3639613033153246,203.932876586914062
152.86884562858387,-30.3639613033153246,201.8348388671875
152.868897819879777,-30.3639613033153246,199.749755859375
152.868950011175684,-30.3639613033153246,196.932281494140625
152.869002202471592,-30.3639613033153246,194.289520263671875
152.869054393767499,-30.3639613033153246,191.940643310546875
152.869106585063406,-30.3639613033153246,189.754165649414062
152.869158776359313,-30.3639613033153246,187.263275146484375
152.869210967655221,-30.3639613033153246,184.053802490234375
152.869263158951128,-30.3639613033153246,181.514678955078125
152.869315350247035,-30.3639613033153246,180.202362060546875
152.869367541542942,-30.3639613033153246,178.511245727539062
