lon,lat,alt
141.178321598734129,-38.0208890599000711,24.5817890167236328
141.178377697925157,-38.0208890599000711,24.6395034790039062
141.178433797116213,-38.0208890599000711,24.7732028961181641
141.178489896307269,-38.0208890599000711,24.8702030181884766
141.178545995498297,-38.0208890599000711,24.9466686248779297
141.178602094689353,-38.0208890599000711,25.0297584533691406
141.178658193880409,-38.0208890599000711,25.1333179473876953
141.178714293071437,-38.0208890599000711,25.2181549072265625
141.178770392262493,-38.0208890599000711,25.2984066009521484
141.17882649145352,-38.0208890599000711,25.3255214691162109
141.178882590644577,-38.0208890599000711,25.3040122985839844
141.178938689835633,-38.0208890599000711,25.3665428161621094
141.17899478902666,-38.0208890599000711,25.5235347747802734
141.179050888217716,-38.0208890599000711,25.5857219696044922
141.179106987408773,-38.0208890599000711,25.5634670257568359
141.1791630865998,-38.0208890599000711,25.5911960601806641
141.179219185790856,-38.0208890599000711,25.6735286712646484
141.179275284981912,-38.0208890599000711,25.7158775329589844
141.17933138417294,-38.0208890599000711,25.7252960205078125
141.179387483363996,-38.0208890599000711,25.7711391448974609
141.179443582555024,-38.0208890599000711,25.8610458374023438
141.17949968174608,-38.0208890599000711,25.9091567993164062
141.179555780937136,-38.0208890599000711,25.923492431640625
141.179611880128164,-38.0208890599000711,25.923492431640625
141.17966797931922,-38.0208890599000711,25.9659786224365234
141.179724078510276,-38.0208890599000711,26.0436992645263672
141.179780177701304,-38.0208890599000711,26.1438941955566406
141.17983627689236,-38.0208890599000711,26.2832603454589844
141.179892376083387,-38.0208890599000711,26.518768310546875
141.179948475274443,-38.0208890599000711,26.8896675109863281
141.180004574465499,-38.0208890599000711,27.1313667297363281
141.180060673656527,-38.0208890599000711,27.2841472625732422
141.180116772847583,-38.0208890599000711,27.4351749420166016
141.180172872038639,-38.0208890599000711,27.609619140625
141.180228971229667,-38.0208890599000711,27.7015476226806641
141.180285070420723,-38.0208890599000711,27.7262783050537109
141.180341169611751,-38.0208890599000711,27.7529029846191406
141.180397268802807,-38.0208890599000711,27.7858600616455078
141.180453367993863,-38.0208890599000711,27.7546577453613281
141.180509467184891,-38.0208890599000711,27.6540966033935547
141.180565566375947,-38.0208890599000711,27.5501689910888672
141.180621665567003,-38.0208890599000711,27.4255599975585938
141.18067776475803,-38.0208890599000711,27.2994327545166016
141.180733863949087,-38.0208890599000711,27.1507663726806641
141.180789963140114,-38.0208890599000711,27.13739013671875
141.18084606233117,-38.0208890599000711,27.2570705413818359
141.180902161522226,-38.0208890599000711,27.3776817321777344
141.180958260713254,-38.0208890599000711,27.5193233489990234
141.18101435990431,-38.0208890599000711,27.6347885131835938
141.181070459095366,-38.0208890599000711,27.7433242797851562
141.181126558286394,-38.0208890599000711,27.8125953674316406
141.18118265747745,-38.0208890599000711,27.8541526794433594
141.181238756668506,-38.0208890599000711,27.8709754943847656
141.181294855859534,-38.0208890599000711,27.8658695220947266
141.18135095505059,-38.0208890599000711,27.8939418792724609
141.181407054241618,-38.0208890599000711,27.959869384765625
141.181463153432674,-38.0208890599000711,28.0273876190185547
141.18151925262373,-38.0208890599000711,28.1077442169189453
141.181575351814757,-38.0208890599000711,28.1261405944824219
141.181631451005813,-38.0208890599000711,28.0856418609619141
141.18168755019687,-38.0208890599000711,28.0899009704589844
141.181743649387897,-38.0208890599000711,28.1396293640136719
141.181799748578953,-38.0208890599000711,28.2633342742919922
141.181855847769981,-38.0208890599000711,28.4816360473632812
141.181911946961037,-38.0208890599000711,28.6429653167724609
141.181968046152093,-38.0208890599000711,28.7742061614990234
141.182024145343121,-38.0208890599000711,28.8383884429931641
141.182080244534177,-38.0208890599000711,28.8462066650390625
141.182136343725233,-38.0208890599000711,28.8776683807373047
141.182192442916261,-38.0208890599000711,28.9506168365478516
141.182248542107317,-38.0208890599000711,29.0288543701171875
141.182304641298344,-38.0208890599000711,29.1424674987792969
141.182360740489401,-38.0208890599000711,29.1453208923339844
141.182416839680457,-38.0208890599000711,29.2259807586669922
